ts_utc,ts_local,cpu_percent_total,mem_percent_total,load1,load5,load15,fail2ban_cpu_percent,fail2ban_rss_mb,ssh_established,ssh_syn_recv,f2b_currently_failed,f2b_total_failed,f2b_currently_banned,f2b_total_banned,f2b_banned_ips_count,f2b_chain_present,f2b_chain_rules
2026-03-25T15:58:59.338378+00:00,2026-03-25T17:58:59.338381,2.0,10.7,0.03564453125,0.03125,0.06689453125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:05.348047+00:00,2026-03-25T17:59:05.348051,2.0,10.7,0.02978515625,0.029296875,0.06591796875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:11.348720+00:00,2026-03-25T17:59:11.348724,1.5,10.7,0.34814453125,0.095703125,0.08740234375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:17.344443+00:00,2026-03-25T17:59:17.344447,21.1,10.6,0.400390625,0.11083984375,0.0927734375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:23.343001+00:00,2026-03-25T17:59:23.343006,1.5,10.6,0.3681640625,0.10888671875,0.091796875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:29.351674+00:00,2026-03-25T17:59:29.351678,0.3,10.6,0.33837890625,0.10693359375,0.0908203125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:35.340298+00:00,2026-03-25T17:59:35.340301,0.1,10.6,0.28564453125,0.10302734375,0.08984375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:41.347218+00:00,2026-03-25T17:59:41.347222,0.4,10.6,0.2626953125,0.10107421875,0.08935546875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:47.347952+00:00,2026-03-25T17:59:47.347956,0.4,10.6,0.2412109375,0.09912109375,0.0888671875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:53.351867+00:00,2026-03-25T17:59:53.351871,0.3,10.6,0.2216796875,0.09716796875,0.08837890625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T15:59:59.353976+00:00,2026-03-25T17:59:59.353980,1.4,10.6,0.20361328125,0.09521484375,0.087890625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:05.350324+00:00,2026-03-25T18:00:05.350328,10.0,10.6,0.171875,0.09130859375,0.0869140625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:11.354411+00:00,2026-03-25T18:00:11.354414,0.4,10.6,0.15771484375,0.08935546875,0.08642578125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:17.344051+00:00,2026-03-25T18:00:17.344054,0.3,10.6,0.14501953125,0.08740234375,0.0859375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:23.355785+00:00,2026-03-25T18:00:23.355788,0.4,10.7,0.13330078125,0.0859375,0.08544921875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:29.349162+00:00,2026-03-25T18:00:29.349166,0.5,10.7,0.12255859375,0.08447265625,0.0849609375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:35.346381+00:00,2026-03-25T18:00:35.346385,0.4,10.7,0.17724609375,0.09814453125,0.08984375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:41.343141+00:00,2026-03-25T18:00:41.343144,0.3,10.7,0.16259765625,0.09619140625,0.08935546875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:47.347602+00:00,2026-03-25T18:00:47.347606,0.4,10.7,0.1494140625,0.09423828125,0.0888671875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:53.353261+00:00,2026-03-25T18:00:53.353264,27.5,10.7,0.13720703125,0.09228515625,0.08837890625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:00:59.366992+00:00,2026-03-25T18:00:59.366995,3.0,10.8,0.1259765625,0.09033203125,0.087890625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:05.348398+00:00,2026-03-25T18:01:05.348402,1.8,10.5,0.1064453125,0.08642578125,0.0869140625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:11.344045+00:00,2026-03-25T18:01:11.344048,15.5,10.6,0.09765625,0.0849609375,0.08642578125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:17.350131+00:00,2026-03-25T18:01:17.350134,6.8,10.7,0.08935546875,0.08349609375,0.0859375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:23.342155+00:00,2026-03-25T18:01:23.342160,18.1,10.6,0.08203125,0.08203125,0.08544921875,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:29.354575+00:00,2026-03-25T18:01:29.354579,9.8,10.7,0.15576171875,0.09765625,0.0908203125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:35.354645+00:00,2026-03-25T18:01:35.354649,0.3,10.7,0.13134765625,0.09375,0.08984375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:41.354884+00:00,2026-03-25T18:01:41.354888,0.4,10.7,0.28125,0.12548828125,0.1005859375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:47.348738+00:00,2026-03-25T18:01:47.348742,0.3,10.7,0.25830078125,0.123046875,0.099609375,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:53.357055+00:00,2026-03-25T18:01:53.357066,0.3,10.7,0.2373046875,0.12060546875,0.0986328125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:01:59.350930+00:00,2026-03-25T18:01:59.350934,1.4,10.7,0.21826171875,0.1181640625,0.09765625,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:02:05.348868+00:00,2026-03-25T18:02:05.348872,0.4,10.7,0.1845703125,0.11376953125,0.095703125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
2026-03-25T16:02:11.351450+00:00,2026-03-25T18:02:11.351453,20.7,10.7,0.330078125,0.1455078125,0.10595703125,0.0,30.89453125,0,0,0,0,0,0,0,0,0
